ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000223953	C1QTNF5	62.55125475285299	0.1572000000000001	0.0025131390348781	0.8427999999999999	0.9974868609651218
ENSG00000082684	SEMA5B	37.36831291326342	0.5245999999999998	0.014038632175278	0.47540000000000016	0.985961367824722
ENSG00000179772	FOXS1	33.62561748211185	0.5933999999999997	0.0176472595727253	0.4066000000000003	0.9823527404272747
ENSG00000163792	TCF23	32.43216747833821	0.175	0.0053958774145109	0.825	0.9946041225854891
ENSG00000180739	S1PR5	30.815197065186894	0.2236	0.0072561599890792	0.7764	0.9927438400109208
ENSG00000131097	HIGD1B	28.87360286814013	0.6348999999999999	0.0219889427342842	0.3651000000000001	0.9780110572657158
ENSG00000131055	COX4I2	26.13118999348796	0.7258	0.027775237185175	0.2742	0.972224762814825
ENSG00000180785	OR51E1	25.329576654839364	0.1413	0.0055784588082724	0.8587	0.9944215411917277
ENSG00000165621	OXGR1	24.46066747572852	0.0963	0.0039369326325847	0.9037	0.9960630673674153
ENSG00000129195	PIMREG	23.89881649986137	0.3822	0.0159924237253429	0.6178	0.9840075762746571
ENSG00000166148	AVPR1A	23.776201472638835	0.3316999999999999	0.0139509248515459	0.6683000000000001	0.9860490751484541
ENSG00000109193	SULT1E1	23.5092298576528	0.5686999999999999	0.0241904989420516	0.4313000000000001	0.9758095010579484
ENSG00000103710	RASL12	21.650227680529564	0.7412000000000003	0.0342352057880007	0.2587999999999997	0.9657647942119993
ENSG00000198759	EGFL6	21.43782990074129	0.5705	0.0266118353695992	0.4295	0.9733881646304008
ENSG00000163909	HEYL	19.84486539363487	0.5053999999999998	0.0254675448774827	0.49460000000000015	0.9745324551225173
ENSG00000137672	TRPC6	19.79830387461912	0.3880000000000002	0.0195976383864582	0.6119999999999999	0.9804023616135418
ENSG00000187513	GJA4	19.518828492197823	0.5669000000000001	0.029043751279776	0.43309999999999993	0.970956248720224
ENSG00000121361	KCNJ8	18.476778141573508	0.6027999999999998	0.0326247355129342	0.3972000000000002	0.9673752644870658
ENSG00000088320	REM1	18.32167893357645	0.2744	0.0149767933929424	0.7256	0.9850232066070576
ENSG00000173546	CSPG4	18.20483173896925	0.4188999999999999	0.0230103747184492	0.5811000000000002	0.9769896252815508
ENSG00000134259	NGF	17.55546424090342	0.3819999999999999	0.0217596068527745	0.6180000000000001	0.9782403931472256
ENSG00000053702	NRIP2	16.608372643434357	0.1389	0.008363251655177	0.8611	0.991636748344823
ENSG00000050555	LAMC3	16.536394179609538	0.472	0.0285431028598729	0.528	0.9714568971401271
