ensembl_id	gene_symbol	prob_ratio	cell_type_prob	general_prob	minus_cell_type_prob	minus_general
ENSG00000164821	DEFA4	113.16566201670209	0.8001	0.0070701658589856	0.19989999999999997	0.9929298341410144
ENSG00000206047	DEFA1	94.14707824453276	0.2393999999999999	0.0025428298409664	0.7606000000000002	0.9974571701590336
ENSG00000239839	DEFA3	85.43187948621124	0.9261000000000004	0.0108402156849361	0.07389999999999963	0.9891597843150639
ENSG00000149516	MS4A3	84.84588569862302	0.8451	0.0099604122585488	0.15490000000000004	0.9900395877414512
ENSG00000124469	CEACAM8	83.39872081867668	0.6230000000000003	0.007470138557095	0.37699999999999967	0.992529861442905
ENSG00000240247	DEFA1B	83.1402746938321	0.2478999999999999	0.0029817077332604	0.7521000000000001	0.9970182922667395
ENSG00000169397	RNASE3	59.63536164255768	0.3052999999999998	0.0051194457716196	0.6947000000000002	0.9948805542283804
ENSG00000092067	CEBPE	54.338233151184525	0.2646999999999999	0.0048713398402838	0.7353000000000001	0.9951286601597162
ENSG00000242550	SERPINB10	53.89515639342	0.2604999999999999	0.0048334584669987	0.7395	0.9951665415330013
ENSG00000197561	ELANE	50.13753561594658	0.5717000000000001	0.0114026346324482	0.4282999999999999	0.9885973653675518
ENSG00000101425	BPI	46.2750788643534	0.8059999999999995	0.0174175824175823	0.1940000000000005	0.9825824175824177
ENSG00000196415	PRTN3	46.21992479789459	0.4195	0.0090761722749299	0.5805	0.9909238277250701
ENSG00000172232	AZU1	45.86350085976117	0.7191	0.0156791345300661	0.28090000000000004	0.9843208654699339
ENSG00000008438	PGLYRP1	41.43570552147263	0.3710999999999999	0.0089560439560439	0.6289000000000001	0.9910439560439561
ENSG00000005381	MPO	38.52347228584527	0.6314	0.0163900075080198	0.36860000000000004	0.9836099924919802
ENSG00000182885	ADGRG3	37.47200453571902	0.3044999999999999	0.0081260664801036	0.6955000000000001	0.9918739335198964
ENSG00000189068	VSTM1	35.09792770543357	0.2134	0.0060801310490751	0.7866	0.9939198689509249
ENSG00000169385	RNASE2	34.701981320711845	0.4678999999999999	0.0134833799740631	0.5321	0.9865166200259369
ENSG00000104918	RETN	34.44235331813425	0.9537999999999998	0.0276926489659408	0.04620000000000024	0.9723073510340592
ENSG00000258227	CLEC5A	29.86063736704813	0.2539	0.0085028325711555	0.7461	0.9914971674288445
ENSG00000118520	ARG1	29.462329888229064	0.4299999999999999	0.0145949081973926	0.5700000000000001	0.9854050918026074
ENSG00000118113	MMP8	27.74368809135427	0.1450999999999999	0.0052300184287761	0.8549000000000001	0.9947699815712239
ENSG00000159496	RGL4	27.648129684673098	0.5841	0.0211262029895569	0.41590000000000005	0.9788737970104431
ENSG00000100448	CTSG	24.717563393190645	0.2485	0.0100535799604122	0.7515000000000001	0.9899464200395878
ENSG00000179869	ABCA13	21.2903218562875	0.2717999999999999	0.0127663640707118	0.7282000000000002	0.9872336359292881
ENSG00000164047	CAMP	18.40329892426388	0.2889999999999999	0.0157037062316564	0.7110000000000001	0.9842962937683436
ENSG00000105374	NKG7	17.00177795959957	0.7517000000000001	0.0442130230018428	0.24829999999999985	0.9557869769981572
ENSG00000186431	FCAR	16.834399934058894	0.0696999999999999	0.0041403317179714	0.9303000000000001	0.9958596682820287
ENSG00000133063	CHIT1	16.745788602254024	0.1069999999999999	0.0063896662343866	0.8930000000000001	0.9936103337656134
ENSG00000186529	CYP4F3	15.173779459422814	0.3051999999999999	0.0201136441198552	0.6948000000000001	0.9798863558801448
ENSG00000170956	CEACAM3	15.037708541532083	0.0873	0.0058054057743498	0.9127	0.9941945942256502
ENSG00000163563	MNDA	14.953559642180188	0.7673000000000001	0.0513121971196504	0.2326999999999999	0.9486878028803496
ENSG00000166527	CLEC4D	14.386330488751064	0.0885999999999999	0.0061586239847108	0.9114000000000001	0.9938413760152892
ENSG00000187037	GPR141	13.560834505391592	0.0690999999999999	0.0050955566172956	0.9309000000000001	0.9949044433827045
ENSG00000077984	CST7	13.538561675733003	0.4663000000000001	0.0344423588833526	0.5336999999999998	0.9655576411166474
ENSG00000101951	PAGE4	13.338713402185236	0.6087000000000001	0.0456340864104838	0.39129999999999987	0.9543659135895162
ENSG00000158825	CDA	12.918918974073566	0.4752999999999998	0.0367910040270288	0.5247000000000002	0.9632089959729712
ENSG00000110203	FOLR3	12.89738191632934	0.1272	0.0098624667258207	0.8728	0.9901375332741793
ENSG00000105352	CEACAM4	12.181208384710327	0.0707999999999999	0.0058122312470138	0.9292000000000001	0.9941877687529862
ENSG00000172322	CLEC12A	11.853516573828903	0.2658	0.0224237253429799	0.7342	0.9775762746570201
ENSG00000086548	CEACAM6	11.074602100370011	0.4422999999999999	0.0399382294723909	0.5577000000000001	0.9600617705276091
ENSG00000255587	RAB44	10.826670150033696	0.0494999999999999	0.0045720428639682	0.9505000000000001	0.9954279571360318
ENSG00000102837	OLFM4	10.460594920724027	0.3562000000000002	0.0340516005733396	0.6437999999999998	0.9659483994266604
ENSG00000085265	FCN1	10.24958519065333	0.2463999999999999	0.0240399972698108	0.7536	0.9759600027301892
ENSG00000133246	PRAM1	10.225684975422125	0.2286	0.0223554706163401	0.7714	0.9776445293836599
ENSG00000134827	TCN1	10.154493547641868	0.2100000000000001	0.0206804996245989	0.7899999999999999	0.979319500375401
ENSG00000183019	MCEMP1	9.9995376820773	0.1401	0.0140106477373557	0.8599	0.9859893522626443
ENSG00000171860	C3AR1	9.804077747378043	0.2348	0.0239492184833799	0.7652	0.9760507815166201
ENSG00000173391	OLR1	9.513938214546355	0.3069999999999999	0.0322684458398743	0.6930000000000001	0.9677315541601257
ENSG00000136488	CSH1	9.481050565220382	0.0955999999999999	0.0100832707665005	0.9044000000000001	0.9899167292334995
ENSG00000165168	CYBB	9.018689360873198	0.5056	0.0560613609992491	0.49439999999999995	0.9439386390007509
ENSG00000186652	PRG2	8.78332387371414	0.0506999999999999	0.0057723022319295	0.9493000000000001	0.9942276977680705
ENSG00000012223	LTF	8.73980765986166	0.4066000000000002	0.0465227629513343	0.5933999999999998	0.9534772370486657
ENSG00000133048	CHI3L1	8.437378238247558	0.316	0.0374523923281686	0.6839999999999999	0.9625476076718315
ENSG00000163993	S100P	8.217742746719543	0.7271000000000002	0.0884792846904647	0.2728999999999998	0.9115207153095353
ENSG00000104043	ATP8B4	8.207834798069609	0.2757	0.0335898573476212	0.7242999999999999	0.9664101426523788
ENSG00000198829	SUCNR1	8.11037500000003	0.0960999999999999	0.0118490205446726	0.9039000000000001	0.9881509794553274
ENSG00000132965	ALOX5AP	7.879169848743963	0.6887000000000002	0.0874076854822196	0.3112999999999998	0.9125923145177804
ENSG00000100427	MLC1	7.348217076700454	0.1213	0.0165074056378403	0.8787	0.9834925943621597
ENSG00000268500	SIGLEC5	7.276495033448298	0.0245	0.0033670056651422	0.9755	0.9966329943348577
ENSG00000158517	NCF1	7.001454668007133	0.4183	0.059744727322367	0.5817	0.940255272677633
ENSG00000116701	NCF2	6.906539735637043	0.2903	0.0420326257593337	0.7097	0.9579673742406662
ENSG00000159339	PADI4	6.8765934114138	0.1069999999999999	0.0155600300320796	0.8930000000000001	0.9844399699679204
ENSG00000142583	SLC2A5	6.707467741935502	0.1845000000000001	0.0275066548358473	0.8154999999999999	0.9724933451641526
ENSG00000197471	SPN	6.514034657735531	0.3737	0.0573684390144017	0.6263000000000001	0.9426315609855983
